text,rating,informative
"like this game takes forever to earn money for good fish though
",4,0
"best game i ever played
",5,0
"i'm kinda over this game.
",2,0
"the next update needs to be something awesome and soon or i'm going to uninstall.
",2,0
"its a cool game
",5,0
"cool game
",5,0
"thank you for the neat event fish.
",5,0
"i love them, they are neat looking.
",5,0
"i'm glad for the inventory.
",5,0
"my favorite part about tap fish is when you get to breed the fish.
",5,0
"its fun when u r waiting somewhere like dr office or while ur wife shop or (browsers!)
",5,0
"excellent game
",5,0
"i looooooove this game.
",4,0
"but i'm still playing just started from beginning again ):
",5,0
"great game for whole family !
",4,0
"i love this game.
",5,0
"breeding new fish and creating beautiful tanks for them to swim in!
",5,0
"very user friendly. .
",5,0
"real fun watching fish
",5,0
"i had a beta fish i loved him he passed away this is wat helps me througt it
",5,0
"tap fish
",4,0
"super game
",5,0
"i loooove this game keeps me busy add me as a friend sarah3829 thanks
",5,0
"better than fish tycoon
",5,0
"it will be the funes game u will ever play
",5,0
"i have enjoyed playing this game.
",4,0
"otherwise a fun game and my grandson likes seeing all the fish.
",4,0
"nice way to teach responsibility
",5,0
"this game is so much fun and addicting!
",5,0
"this game is great for wen u dont have tons of time on ur hands but something to do wen need.
",5,0
"also keeps ur lil ones busy teaches responsiblities as well :)
",5,0
"when the ads go away the fishes can play
",5,0
"great app.
",5,0
"it is a great game.
",4,0
"i love this game!
",5,0
"i love this game
",5,0
"nice game
",5,0
"love this game!
",5,0
"so much nicer than a real aquarium.
",5,0
"fun little game that doesn't require a lot of time to play.
",5,0
"great for teaching children about taking care of animals.
",5,0
"if the kids want a dog or cat, set them up and have them try to keep it alive for 6 months or so then if they do it consider the puppy or kitten.
",5,0
"cool game when it wants to work
",1,0
"it erm passes time well
",5,0
"good way to kill time
",5,0
"if you r patient and like aquariums u will like this app!
",3,0
"to rate the hiyist
",5,0
"its the 100 coin fish.
",2,0
"great game
",4,0
"very fun and interactive game
",4,0
"amazing game!
",5,0
"pretty cool and fun after you get used to it.
",3,0
"very relaxing to play and attractive fish.
",5,0
"passes time good game
",5,0
"love my fish!
",5,0
"happy to hear i can transfer to new fone.
",5,0
"cool game
",5,0
"i love this game
",5,0
"this game is great for wen u dont have tons of time on ur hands but something to do wen need.
",5,0
"also keeps ur lil ones busy teaches responsiblities as well :)
",5,0
"my niece and i play all the time
",5,0
"silly way to pass time.
",5,0
"best most addicting game  idont know if you have eels but  if they dont then its a must do.
",5,0
"the game is a good relaxing game.
",5,0
"when issues are found or updates make things work badly, the team is quick to correct it and release an update.
",5,0
"all caught up clicking cows, i mean fish.
",4,0
"happy sounds, cute fish, options to spend real money for fish and tank decor.
",4,0
"fun fun fun!
",5,0
"my kids love it and it's relaxing.
",5,0
"better than a real tank;)
",5,0
"great game
",4,0
"i give this game 5 star
",5,0
"love this game
",2,0
"i love it very addicting
",5,0
"love this game very addicting!
",5,0
"this game rocks
",4,0
"really fun game to make unique fish and interact with others
",5,0
"tap fish
",4,0
"sooo fun
",5,0
"so far this game has been fun.
",4,0
"awsome game !
",5,0
"i love this game!
",5,0
"i did the bee theme as my first one and was unaware that i would lose them.
",5,0
"other fish games have them.
",5,0
"awesome fun
",5,0
"play n be my hommy
",5,0
"i'm giving them smother three months to get it together, and if not right, i'm.done forever.
",2,0
"my daughter loves it
",5,0
"fishtastic fun
",4,0
"awesome game love my fishies works great on droid razr
",5,0
"i just had to say this game is so realistic and very cool
",5,0
"i love this game
",5,0
"awesome app
",5,0
"easy and fun to play.
",5,0
"i love this game.
",5,0
"this game is awesome!
",5,0
"love da fishies
",5,0
"love the colors and graphics.
",5,0
"i contacted customer service.
",5,0
"they resolved the problem & credited my account 26 fish bucks!
",5,0
"they are awesome & really care about customers!  :-)
",5,0
"great game
",5,0
"tap fish
",5,0
"fun little game
",5,0
"nice n relaxing game.
",5,0
"really addicting and enjoyable.
",5,0
"its a good game i just dont wanna waste money on it.
",5,0
"thats why i got it in the free section.
",5,0
"great game
",5,0
"its great i spent most of my time on it
",4,0
"this game is grate if you don't want to compleat it within a week if you than this is not the game for you.
",4,0
"look at this they deleted my comment.
",1,0
"and the people who made this wont answer their phone.
",1,0
"these ppl only care abouy their self
",1,0
"love this game!
",5,0
"fun game
",5,0
"love the special challenges.
",4,0
"great game!
",4,0
"it's a fun game for the kids
",3,0
"sooo fun
",5,0
"awesome awesome game is very adicting
",5,0
"love out, helps me pass time very peacefully
",5,0
"tap fish
",5,0
"great game
",5,0
"tap fish
",5,0
"i haven't found anything wrong with it yet.
",5,0
"love it can't wait to try and breed a pig fish
",5,0
"my daughter loves this game.
",4,0
"the ads aren't annoying and there is a lot you can do without spending money.
",4,0
"spent hours having fun with tap fish.
",5,0
"great game to past the time with
",5,0
"love this game very addicting!
",5,0
"i love it, am addicted
",5,0
"love this app!
",5,0
"good fun and addictive
",4,0
"then relax watching them.
",5,0
"my tap fish
",5,0
"i miss my pet turtle speed :-(
",5,0
"its a great app!
",5,0
"for things i feel are much to high and unreasonable.
",3,0
"i love to grow fish but do to my busy not able to maintain that.
",5,0
"it helps me to get out of that sadness.
",5,0
"it's a great & relaxing game
",5,0
"i'm not allowed to own fish so this is the perfect substitute.
",5,0
"it teaches you responsibility too.
",5,0
"like you have to fees them clean them etc.
",5,0
"great i love it
",5,0
"great fun app
",5,0
"this game is a great game, it is lots of fun and enjoyable!
",4,0
"if you like fish games this is your game.
",4,0
"luv this game!
",5,0
"i love this game
",5,0
"i have never stop playing it
",5,0
"pure awsome
",5,0
"fun game
",5,0
"this a great game if u love fishes, i love fishes n i feel like i have my own aquarium :p .
",5,0
"i love this game.
",5,0
"awesome game!
",4,0
"i love this game.
",5,0
"its a great game and really easy to use.
",5,0
"i enjoy breeding fish and making my tanks look good.
",5,0
"i used to play this way back when and i like that there are events to do now and requests to do.
",5,0
"love this game very adictive and fun
",5,0
"i love this game!
",4,0
"aside from that, this game is so interesting and fun with beautiful graphics.
",4,0
"cool game
",4,0
"its fun and interesting to play.
",4,0
"its a fun game that make u care about your fish and never letting them die if you dont clean the tank.
",5,0
"tap fish
",5,0
"best game ever played
",5,0
"enjoy looking at all the different fish.
",5,0
"it is neat just like a real aquarium.
",5,0
"kinda addicting!
",5,0
"its great to sell and buy neat looking fish and learn all there names.
",5,0
"tap fish great game
",5,0
"nice game too chill with,
",5,0
"i really enjoy my new pets!
",5,0
"i really like this game.
",5,0
"my friend introduced me to tap fish almost a week ago, and i fell in love with it right away.
",5,0
"i like the fact that you van use our aquarium as live wallpaper.
",5,0
"if you like fish and fun than this game is for you.
",5,0
"the only thing is that the game looks better on bigger phones.
",5,0
"other tjan that really great game!
",5,0
"simple fun and addicting
",5,0
"the fish make me horny and excited love it so beast
",5,0
"stoner game lol
",4,0
"its a cool app to pass time.
",5,0
"i like this game (: yayyy!
",5,0
"wonderful game i always play it all the time
",5,0
"i used to love this game but not any more.
",1,0
"it's great when i've just got a few minutes spare every 3/4 hours, to look after my fish.
",4,0
"an easy & creative game.
",4,0
"i really enjoy tap fish.
",5,0
"love this game
",5,0
"lots of fun
",5,0
"the best fun with kids.
",5,0
"i've always wanted an aquarium, but never really had the funds (or skills) to.
",5,0
"love this game
",5,0
"entertaining game that's lots of fun but oh so addictive!
",5,0
"and you can get caught up in spending way to many hours before you know it! :)
",5,0
"but i love that you can't ever get bored with it because they are always adding events and little challenges to keep it fun!
",5,0
"great game!
",4,0
"excellent graphics and fun to play.
",4,0
"waiting for fish to grow with challenges and tasks.
",4,0
"tryed reinstalling and took everything away hate this app unninstalled
",1,0
"great fun
",5,0
"add me stolenvoices
",5,0
"then i realized how money driven some of the stuffs are.
",3,0
"also graphic can be much to desire compared to other fish game i have played.
",3,0
"still, i give it a 3 stars because there are other things that you can do if you don't mind waiting months/years to get somewhere.
",3,0
"total mock off of fish live.
",2,0
"great, but i wish they would fix this version.
",3,0
"excellent game for both kids and adults, hours of fun :)
",5,0
"relaxing fun
",5,0
"i enjoy playing this game daily
",5,0
"love this game
",5,0
"highly addictive but quite relaxing to!
",5,0
"a very good fun game.
",5,0
"great game
",5,0
"awesome game for fish lovers
",5,0
"its a good game for kids
",5,0
"fun game
",4,0
"my four year old daughter and i  really love this game.
",5,0
"awesome game, very addicting!
",5,0
"i begged for help many, many times & waited for days.
",1,0
"my kids enjoy it.
",3,0
"enjoy the game
",5,0
"this is an awesome game, although it takes real commitment to actually achieve anything worth while
",4,0
"i love the game makes my man jealous.
",5,0
"specially since we have quest to complete
",5,0
"love it great game
",5,0
"cool game i love my fish lol
",5,0
"best game ever played
",5,0
"super fun and easy
",5,0
"i have been enjoying the fun of having a fish tank without the expense or time of setting up a real one (which i will do again someday when i can).
",4,0
"i like the interesting breeding combos and the fun quests.
",4,0
"customer service is also excellent.
",4,0
"i love this game!
",5,0
"tapfish rosks especially the candle fish
",4,0
"tap fish i like
",5,0
"i wonder if i have a thank which is containt my invited facebook friend fishes
",5,0
"love this game!
",5,0
"this game is so very fun to play
",5,0
"lovely game
",5,0
"random words forming random sentences so i can be left alone.
",5,0
"its a fun way to play just for a little bit.
",5,0
"then you must wait for your fish to mature.
",5,0
"then sell them and play for another 5 or 10 minutes.
",5,0
"its a bored moment killer.
",5,0
"great game
",5,0
"love this game !
",5,0
"my daughter is 16 months nd she loves watching  the fish and trying to play
",5,0
"i love this game.
",5,0
"very fun game
",5,0
"great addicting game
",5,0
"i'm not allowed to own fish so this is the perfect substitute.
",5,0
"it teaches you responsibility too.
",5,0
"like you have to fees them clean them etc.
",5,0
"but there is one flaw i hate.
",5,0
"great app for my kids!
",5,0
"this game is really fun!
",5,0
"im not one to sit around and play games on my phone, the few i have  down loaded hasnt held my interest for long.
",5,0
"tap fish has.
",5,0
"i love the events they have and like going to other neighbors tanks and seeing what kind of fish they have.
",5,0
"i havent had any problems with the game loading or not responding.
",5,0
"i love tap fish!
",5,0
"i luv taking care of the fish.
",5,0
"great app i have fun with it when im bored.
",5,0
"gotta love the fishes
",5,0
"addictive fun :-)
",5,0
"yeah yeah 2 free fishbucks!
",5,0
"fun to play
",5,0
"awesome game
",5,0
"i think it's exciting to see the fish grow and decorate the tanks.
",5,0
"i'm still new to the game but i'm slowly learning.
",5,0
"you need to me able to do more stuff between being able to do the stuff already.
",4,0
"hi, even though i havent downloaded it, it caught my eye !!
",5,0
"i will come back to yiu once i played it !!
",5,0
"keep an eye out for more of my coments !!!
",5,0
"great game, but you can't pause it.
",5,0
"fun fun fun
",5,0
"i love this game
",5,0
"love it great game
",5,0
"sooo fun
",5,0
"i love this game.
",5,0
"i've been playing for over 2 years now.
",5,0
"lots of fun!!!
",5,0
"my kiddos love it.
",4,0
"this game is grate
",5,0
"reliable and beautiful graphic , everyone can play it
",5,0
"i like this app
",5,0
"addicted to this game.
",5,0
"my daughter plays this game like she has real fish...
",4,0
"allows you see fifteenth kinds of fish you never seen in your life.
",5,0
"is an awsome game, i love it, i love how there salt water mixed with fresh lol, and you can breed all the fish.
",5,0
"the game is great i would recommend it for children,teenagers,and adult.
",5,0
"its fun to play but its addicting but its alot of fun.
",5,0
"so not top stars.
",4,0
"they kept trying until they finally fixed what was wrong.
",4,0
"they spent the time to work with me until they figured out what was wrong.
",4,0
"so i'm changin my rating to 5.
",4,0
"great game.
",5,0
"but wat do u expect.
",5,0
"gotta make money somehow.
",5,0
"nothings free in this world, but aids!
",5,0
"i love this game!!!
",5,0
"this game is great
",5,0
"fun app and i recommend it to any age!!!!
",5,0
"this game rocks
",5,0
"i love this app!
",5,0
"i play nearly every day.
",5,0
"really addicting and enjoyable.
",5,0
"love this app
",5,0
"great game
",5,0
"madly addicting love it
",5,0
"great game
",5,0
"love the game.
",4,0
"i love this game
",5,0
"great game fun to play
",5,0
"cool game
",4,0
"love the game
",5,0
"lovely game
",5,0
"this game is cool
",5,0
"great game love it!
",5,0
"i love this game!!!
",5,0
"the fish are great and the deco is beautiful.
",5,0
"i read online that u can send messages and gifts to neighbors but i cannot?
",5,0
"love this game!
",5,0
"the closest thing to a real aquarium i have!?
",5,0
"i love this game!!!!
",5,0
"it is fun to just watch
",4,0
"love love love!!!
",5,0
"tap fish
",5,0
"great game totaly addictive
",5,0
"i love it guys you rock
",5,0
"love love love
",5,0
"love this app!
",5,0
"love this game!
",5,0
"it lets me be so creative and pick fish as my pet that i have always wanted
",5,0
"i love my fishes now only if i can get real fishes without anyone killing them  :-( ....
",4,0
"tap fish
",5,0
"help pass time
",4,0
"its great ive had it for months slightly addictive but now my partner addicted to :-)
",4,0
"love seeing what combinations i can come up with.
",5,0
"so fun to play!
",5,0
"i spend more time on this than any other game so far...
",5,0
"nice game
",4,0
"if you don't feed them for a day all the fish die.
",3,0
"like the game we'll  see if it stands the test of time and my a.d.d. tendencies.
",4,0
"it's taken me 3 weeks to get 4 tanks,  and that took all my coins.
",2,0
"excellent game
",5,0
"my daughter and i love playing this game.
",5,0
"we love getting on and feeding our fish
",5,0
"this game is awesome its like having aquariam right in your hands live'!
",5,0
"great fun
",5,0
"it is a really fun game and super fun very addictive.
",5,0
"excellent application
",4,0
"i played this game a year ago.
",3,0
"awesome game, great for kids too!
",5,0
"spectacular customer service if needed...
",5,0
"i love this game.
",5,0
"i have not had it long but i am enjoying.
",5,0
"when i wake up in the middle of the might i take care of my tanks.
",5,0
"when i need my son to be relaxes and stay quite i give him the phone and he takes care of my fish.
",5,0
"we love this game.
",5,0
"love this game.
",5,0
"i love this game..
",5,0
"i love this game..so much so that i have it on my phone and tablet!
",5,0
"great game way to the time
",5,0
"love this game
",5,0
"btw, a quick way to make tons of coins is to.get tank happinesses to 90% or more, fill it with 1 hour bigmouth basses and sell them one by one when full grown.
",5,0
"i have always wanted to have a collection of fish, now i can without the hassle of really cleaning the tanks. :)
",5,0
"great game
",5,0
"love love love this game..
",5,0
"love this game very addictive
",5,0
"cool game
",5,0
"i love this game
",5,0
"awsome gane
",5,0
"love it and i am on it everyday.
",5,0
"five out of five
",5,0
"love the game
",5,0
"i like this game..
",5,0
"great game
",5,0
"i recommend you getting this game!
",5,0
"i like tap fish...
",5,0
"its fun and safe for my little sister to play...
",5,0
"nice n relaxing game.
",5,0
"its a fun game that make u care about your fish and never letting them die if you dont clean the tank..
",5,0
"i love this game
",5,0
"fun if u ennjoy fish tanks
",3,0
"i love this game it has been deleted off my phone like three or four times but i keep getting it back i just love it...
",4,0
"it is enjoyable but it is just a game
",3,0
"awesome g sarap mg alaga
",5,0
"i love this game!!
",5,0
"its a great time killer when waiting...
",5,0
"this is a fun game to kill time.
",5,0
"my daughter & i play this game a lot.
",5,0
"go to fish live if you want a good fish game
",1,0
"its a super hit game must try
",5,0
"the games pretty cool i guess
",5,0
"i love this game!!!
",5,0
"but this game i don't want to sell my fish:(
",5,0
"the app runs so smoothly....
",5,0
"what happened to tap fish plus?
",5,0
"i love this game.
",4,0
"i play it with my little sisters and it helps teach them responsibility.
",4,0
"am only 13 and love this game.
",5,0
"if anyone wants to add my as a friend for ps3 or tap fish it is palierbeast:-)
",5,0
"it is a great way for kids to learn how to take care of fish t was a really great game
",5,0
"so fun and addicting!
",5,0
"can't stop playing!!!
",5,0
"enjoyable but you have to wait to play it a lot.
",5,0
"this game is addicting
",5,0
"love this game
",4,0
"i love this app this is the best app ever
",5,0
"greate game
",5,0
"very good game keeps the kids quite
",4,0
"awesome game!!
",5,0
"other than that its a kool game.
",5,0
"great game
",4,0
"and fish headquarters don't care and won't help you.
",1,0
"it is the game i download first
",5,0
"ok to pass ur tym with
",5,0
"tap fish is so fun.
",5,0
"i can get on my phone and something new is there waiting for me every day.
",5,0
"it works very quick on my phone (samsung galaxy lll).
",5,0
"i enjoy playing this game daily
",5,0
"love it named fish after 1d ha ha :) (:
",5,0
"i luv my fish....
",5,0
"great game.
",5,0
"good game great fish
",5,0
"great app.
",5,0
"i like that you can play without paying for the in-game currency and they give you plenty of opportunities to earn those.
",4,0
"daughter and i love it...
",5,0
"awesme game
",5,0
"well made, entertaining, and colorful.
",4,0
"when passing time
",5,0
"i can't stop playing this game
",5,0
"this game is ridiculously addictive!
",5,0
"fix ur game or i give up!
",5,0
"addictingly time consuming
",5,0
"game its kinda addicting...
",5,0
"find myself trying to make hybrid fish and earning new levels
",5,0
"amazing game eva x:-)
",5,0
"this game is very entertain :)  ;-)
",5,0
"good basic game for a digital substitute to a real fish tank.
",5,0
"it makes me late for work and forget to feed my real pets
",5,0
"it's relaxing and fun to play.
",5,0
"great game!
",5,0
"some of us dont have money to blow on that.
",5,0
"love all of tue different fish and the way you can pick and choose how the tank looks.
",5,0
"great game.
",5,0
"i changed from an i phone to galaxy.
",5,0
"is there any way of getting my tap fish from the okd phone or do i have to start over?
",5,0
"is it because of the amount of tanks and fish i have??
",3,0
"love this game & so does my 5 yr old!!!!
",5,0
"love this game!!
",5,0
"love the graphics
",5,0
"this is a grate game and i will play it every day from now on
",5,0
"game rocks
",5,0
"cool game
",5,0
"i enjoy playing this game even though i have a couple issues with the game.
",5,0
"the application manager, when you email then they actually help to resolve the minor problems.
",5,0
"this game is so addictive love it!!
",5,0
"i love this game.
",5,0
"addictive fun!
",4,0
"awsome very awsome!!!!!
",5,0
"i really luv playing this game
",5,0
"lovee this game (:
",5,0
"my son loves this game
",5,0
"spends hours playing it
",4,0
"i like many games, but this game is the best l had ever played!
",5,0
"i mean, l already have 2 tanks!
",5,0
"i think that this game is totally worth your time?
",5,0
"hope you enjoy the best game ever,tap fish!
",5,0
"really fun i love it
",4,0
"great to pass time.
",5,0
"i rated this 5 stars because it is amazing keep downloading
",5,0
"great game
",5,0
"best game on the sceen so much to keep you ingested
",5,0
"can't stop playing!!!
",5,0
"i've been playing tapfish for ages now and love it!!
",5,0
"love this game its awesome
",5,0
"so fun i luv it it is just like having a tank in my house
",3,0
"this is really a good game love it
",5,0
"love this game!
",5,0
"otherwise, pretty awesome game
",5,0
"get it it is not a waste of time.!!!!!
",5,0
"a fun diversion.
",4,0
"awesome great game
",5,0
"love this game!!!
",5,0
"amazing i'm having so much fun :)
",5,0
"great game, makes time go by really fast
",4,0
"i love this game!
",4,0
"it's fun, and challenging when you're trying to level and complete quests.
",4,0
"very addicting!
",4,0
