text,rating,informative
"its a fun game new things u can do, new people, and more.
",5.0,0
"much improved from the old version.
",5.0,0
"temple run  2
",5.0,0
"in my opinion better than the first by long shot.
",5.0,0
"it's cool and awsome
",5.0,0
"nice concept of jewels
",5.0,0
"i'm happy that android was not pushed aside like it was with the first temple run, and the game runs smooth for the most part.
",5.0,0
"you're suspended up in the air, so it's more suspenseful.
",5.0,0
"great job!
",4.0,0
"worst game ever rather be playing cod2or1
",1.0,0
"great for an android/smart phone
",5.0,0
"here 5 stars for your great efforts guys keep it up and great graphics there to saw thanks for this great games
",5.0,0
"run away!
",5.0,0
"try again please.
",3.0,0
"the sequel is excellent!
",5.0,0
"awlaaaa game
",5.0,0
"other than than that, game is really great.
",3.0,0
"nicr app
",5.0,0
"very addictive like the old one but more difficult.
",5.0,0
"awesome game like all temple run games
",5.0,0
"in iphone its working fine so they are able to score high.
",4.0,0
"nice game
",4.0,0
"and as the reviews shows it is really excellent.
",5.0,0
"awesome game.
",5.0,0
"can't stop playing.
",5.0,0
"cool game,i love to play it
",5.0,0
"awsome graphics .
",5.0,0
"it is very fun and exciting.
",5.0,0
"give it five stars
",5.0,0
"its great i could play all day
",5.0,0
"this nice and i love it
",3.0,0
"awsome this game is amazing and it moved my heart
",5.0,0
"beat me high score of 6,000,000
",5.0,0
"its so fun i play it all the time on my samsung tablet, and t works great!
",5.0,0
"superb game
",5.0,0
"totally awesome game :-d
",5.0,0
"the other clones of this game are no where compared to this one!
",5.0,0
"not better than original temple run make temple run 3 worth while   .~mkz
",3.0,0
"awesome game
",5.0,0
"i love it good game.
",5.0,0
"the best phone game
",5.0,0
"great game cant wait for three
",5.0,0
"absolutely fantastic
",5.0,0
"pls help what to do.
",4.0,0
"much improved action over the first one.
",5.0,0
"more exciting than the last installment
",5.0,0
"i think it bril but i have trouble at corners
",4.0,0
"the added background and movement are really nice as well.
",5.0,0
"nice game!
",5.0,0
"he doesn't jump as high as in the first.
",4.0,0
"great game
",5.0,0
"otherwise, i'll stick with temple run 1.
",1.0,0
"great fun and perfect sequel to the original.
",5.0,0
"it doesn't lag at all in my lg l3 much better than temple run 1 as it used to lag
",5.0,0
"i like this game
",5.0,0
"love this game.
",5.0,0
"the grandkids ask have it too
",5.0,0
"for an android game its good but would love to see it polished completely.
",4.0,0
"cool game, tougher challenges no doubt
",4.0,0
"brilliant game
",5.0,0
"really a good game with impressive graphics.
",4.0,0
"fun to play and it keeps me entertained when i'm bored.
",5.0,0
"now with update running smoothly temple run rocks
",5.0,0
"graphics are very good, its almost 3d.
",5.0,0
"very nice game
",5.0,0
"awesome game .
",4.0,0
"ok game
",3.0,0
"great improvement from tr1.
",5.0,0
"intrested game
",5.0,0
"for all the hard work made i will give that hats off.
",5.0,0
"thanks for updating it now i can see evergthing
",5.0,0
"love this game!
",5.0,0
"i love this game ahhh  awesome
",5.0,0
"i would be interested to see the scores everyone are averaging on.
",5.0,0
"this game too awsome
",5.0,0
"this game is so simple to just pick up and play, and the coin system keeps you coming back.
",5.0,0
"definitelya must play!
",5.0,0
"repeated emails to the developer are ignored.
",1.0,0
"this game is way better then the first one.
",5.0,0
"i love this game way better than the regular temple run.
",5.0,0
"great great
",5.0,0
"better than the first temple run.
",5.0,0
"brooklynn harris
",5.0,0
"it is a good game it is just my phone is bad
",5.0,0
"it makes me sad because i am actually a huge fan of the temple run series.
",1.0,0
"again done a good job.
",4.0,0
"itssss awesome!
",5.0,0
"i enjoy the graphic options and the characters too  :-)
",4.0,0
"betterthan first version,.
",5.0,0
"def better then the first one!
",5.0,0
"sooo cool.
",5.0,0
"i can believe the change from temple run 1 to this.
",5.0,0
"screw this game.
",1.0,0
"awesome game!
",5.0,0
"one of the finest games ever on mobile.
",5.0,0
"fix this problem please and i'll change my rating.
",3.0,0
"it is so real.
",5.0,0
"like i am in the game.
",5.0,0
"the game environment makes difficult playing it.
",2.0,0
"aussum game i m loving it
",5.0,0
"imangi has done it again, this game is great.
",5.0,0
"bakwas as compared to temple run first
",1.0,0
"nice game
",5.0,0
"fantastic graphics, hardly any ads, but time flies when you're playing as sooooo addictive!
",5.0,0
"great game ,i have ever played
",5.0,0
"love this game
",4.0,0
"otherwise i love the gameplay new content.
",4.0,0
"graphic are very awesome, i like the tunnel part & rope one frist class game
",5.0,0
"mine cart is awesme
",5.0,0
"superb game, recommended download
",5.0,0
"weel don.o:-)
",5.0,0
"awesome and excited game
",5.0,0
"it's the most addictive game, and so different from the first one:-)
",5.0,0
"awesome game.
",5.0,0
"its free and awesome !
",5.0,0
"nice game
",4.0,0
"i will change to 5 stars when i can play.
",1.0,0
"the game play is super.
",5.0,0
"very nicely built game.
",5.0,0
"doesnt work plz fix it
",1.0,0
"sgs3 - great, last update fixed lots of glitches.
",5.0,0
"this game is alot of fun!
",5.0,0
"no issues with game.
",5.0,0
"make sure you temple 3 but great job
",5.0,0
"at school , we have contests .
",5.0,0
"no response from support 2 days later.
",1.0,0
"much more challenging which lacked in the other game.
",4.0,0
"good bit better then temple run1
",3.0,0
"subway surefurs or temple 2
",5.0,0
"lots of fun!
",4.0,0
"good game nice work
",5.0,0
"i don't get was is fun about it
",2.0,0
"fresh game
",5.0,0
"great graphics and great features
",5.0,0
"y tiene cool graphics
",5.0,0
"this app is amazing!
",5.0,0
"still a great game, but it's over for me too soon.
",4.0,0
"great game!
",5.0,0
"this game deserves more than five stars.
",5.0,0
"its better than the first and is like having 3 games in 1!
",5.0,0
"i love this game i like it better than temple run this is very fun i hope they make a temple run 3
",5.0,0
"super fun
",5.0,0
"i love this game
",5.0,0
"very addicting and a great improvement to the amazimg temple run game.
",5.0,0
"a far less frustrating experience.
",3.0,0
"best temple run ever
",5.0,0
"i love this game
",5.0,0
"fun game
",5.0,0
"i like temple run.
",3.0,0
"awesum timepaas
",5.0,0
"its fun better than the old one
",5.0,0
"excellent game, good fun
",5.0,0
"best game ever nothing more to say!
",5.0,0
"very vey nice we can enjoy full time pass
",5.0,0
"deserves a 5 star
",5.0,0
"addict game.!
",5.0,0
"i lvd dis gme
",4.0,0
"simply awesome cant get my hands off this game
",5.0,0
"but other then that i do enjoy playing it :)
",5.0,0
"its a good game.
",5.0,0
"i like this game
",5.0,0
"i love it my favorite part is the gems.
",5.0,0
"leaps and bounds better than all the other games like it.
",5.0,0
"i truly love this game its just stops working on my phone
",2.0,0
"better then temp 1.
",5.0,0
"nc game
",5.0,0
"the graphics are gorgeous, and performance is great (on a sphd710).
",5.0,0
"i tried very much to complete this but still i cant
",5.0,0
"good job guys , i love to play this .
",5.0,0
"just play it to feel the excitement.
",5.0,0
"fun game
",5.0,0
"i love this game!
",5.0,0
"the game is really good, it has more content than the first one.
",5.0,0
"dope game!
",5.0,0
"this game is a must have for all android user.
",5.0,0
"good graphics, and simple but addictive gameplay.
",5.0,0
"good job imangi.
",5.0,0
"i refused to delete the game and leave a comment because  i knew tr2 would only improve.
",5.0,0
"the temple run 2 is really improved then temple run1.
",5.0,0
"this is awesome and mind blowing game.
",5.0,0
"its an addictive and fun game.
",5.0,0
"ok but toooo many obticles come up so fatly
",5.0,0
"fun game to pass the time.
",5.0,0
"and i love the added features too.
",5.0,0
"its lot of fun.
",5.0,0
"epic discrobes it all
",5.0,0
"love this game
",5.0,0
"very addictive and fun game.
",5.0,0
"better than the first love the upgrades.
",5.0,0
"excellent game.
",5.0,0
"a great sequel to an addictive game.
",5.0,0
"so fun and very addictive
",5.0,0
"better than 1st.a great sequel
",5.0,0
"really nice game and awesome graphic
",5.0,0
"great game
",5.0,0
"its really nice game.
",4.0,0
"have fun with this running games
",4.0,0
"in this version you can only unlock scarlet, barry bones, and karma lee.
",4.0,0
"graphics have been improved much.
",4.0,0
"i simply love it!
",5.0,0
"hope it a fun game to play
",5.0,0
"this version is an absolute delight from the previous version.
",5.0,0
"addicting game:d
",5.0,0
"favourite game!
",5.0,0
"it is fun and i have to play it
",4.0,0
"overall it's a lot of fun.
",4.0,0
"this game is totaly awesome.
",5.0,0
"this is most often rivers, followed immediately by the rotating spikes.
",3.0,0
"good game i recomend it
",5.0,0
"i like it its cool
",4.0,0
"wow fun
",5.0,0
"help someone smart.
",1.0,0
"i always play this game on my free time, very good sequel
",5.0,0
"hope this gets fixed soon!
",1.0,0
"fun ish
",5.0,0
"great game.
",4.0,0
"amazing game
",5.0,0
"big step up from temple run original.
",5.0,0
"amazing game great upgrades and pretty good graphics
",5.0,0
"im enjoying this game.
",3.0,0
"i realy like it
",5.0,0
"been playing and competing with friends ever since it came out.
",5.0,0
"just three words to explain  amazing great n awesome.
",5.0,0
"its a great fun game!
",5.0,0
"its is better than templerun in case of graphics.
",5.0,0
"but the guy should run faster as in temple run.
",5.0,0
"it would make the game better than temple run in every aspect.
",5.0,0
"there are major improvements over tr1.
",4.0,0
"i have to play trample run2.o:-)
",5.0,0
"superb nd excellent game
",5.0,0
"i contacted imangi inquiring about it.
",1.0,0
"runs smoother than temple run 1  nice new concepts used.
",3.0,0
"i play on a s3 and i say that the game is very fun.
",3.0,0
"this is one of the best game i ever played.
",5.0,0
"very good graphics.
",5.0,0
