text,rating,informative
"Overall, great keyboard.
",4.0,0
"I live this keyboard.
",5.0,0
"I have use so many android keyboards and non of them even come close to this one!
",5.0,0
"Other than that,  this is a brilliant app:)
",4.0,0
"If that could be fixed i would rate this 5 stars
",4.0,0
"It sucks too that they offer to get the tablet version instead, but of course, you have to pay again...
",1.0,0
"I can't type without this swift :-o
",4.0,0
"This is the BEST keyboard out there.
",5.0,0
"Please fix it.
",1.0,0
"I would suggest it to anyone.
",5.0,0
"I use apostrophes and dot com a lot.
",3.0,0
"Ridiculous that assessment, bit cheaper, shot, duck, and see are all changed.
",4.0,0
"It becomes more of a nuisance instead of a features.
",2.0,0
"I've been using it for months and I can't imagine going back to anything else.
",5.0,0
"Would be 5 star if it was less than a pound
",4.0,0
"Man what a great upgrade to the factory keyboard on the phone.
",4.0,0
"I am a want a be texter.
",4.0,0
"I used the trial version of SwiftKey 3 for a month and loved it.
",4.0,0
"Ive been using it for 1 full month and now im going to buy it!
",5.0,0
"Have reinstalled several times.
",1.0,0
"You new to get this lol wow
",5.0,0
"Buy it and never look back.
",5.0,0
"No reply to my request to have the difference refunded.
",1.0,0
"Soo much better than the Android and Samsung keyboard on my phone.
",5.0,0
"SwiftKey can finish your words, make predictions and know what you're typing even without hitting the scape bar.
",5.0,0
"Great Job swift key team kudos to you.!!!
",5.0,0
"Truly does what the ad says it do.
",5.0,0
"Easily the best keyboard app.
",5.0,0
"I can type on this just as I could type on my blackberry.
",5.0,0
"Infinitely better than Android's out-of-the-box keyboards.
",5.0,0
"Very impressive indeed.
",5.0,0
"Hopefully it will come in the future.
",4.0,0
"Very fast and easy.
",5.0,0
"It's nice and perfect, but still has 2 problem to choose;
",4.0,0
"If it updated, probably would be the best keyboard for Android.
",4.0,0
"Now 4 star.
",4.0,0
"Hard to go back to the default keyboard after using this, and finally made me appreciate touch screen typing.
",5.0,0
"It's amazing and it will change your life if you text a lot or use twitter frequently.
",5.0,0
"Without this I can't text for the life of me.
",5.0,0
"At first I was skeptical even though I'd seen this app on the market for quite some, but I was hooked once I used the trial.
",2.0,0
"I have been using it for a long time now....
",5.0,0
"It's awesome works the best on T-mobile GS2 I can't use any other keyboard now..
",5.0,0
"I was so frustrated with the keyboard options that came with my phone.
",4.0,0
"This keyboard is simply amazing.
",5.0,0
"Text prediction is better than any other 3rd party keyboard available (and I've tried more than a few).
",5.0,0
"Two thumbs up!
",5.0,0
"Best keyboard out there!
",5.0,0
"love swiftkey!
",5.0,0
"i have one problem that just appeared over the last few days.
",5.0,0
"It's maddening.
",5.0,0
"I buy this app immediately
",5.0,0
"I tried the trial and this was simply the best keyboard I've ever used.
",5.0,0
"In ICS, though, it's very responsive and fast.
",5.0,0
"I like the way it suggests words when you backspace to change a word.
",5.0,0
"I've tried everything out there and nothing comes close in prediction and ease of use.
",3.0,0
"I thought it was an ics problem but no other keyboard is lagging like this.
",3.0,0
"Thanks for this!!
",5.0,0
"Very frustrating!
",4.0,0
"I love this app and was recommended from a friend.
",5.0,0
"Best android keyboard
",5.0,0
"You guys are the best!
",5.0,0
"Otherwise great
",3.0,0
"It was getting really frustrating having to use an all touch screen phone but swiftkey changed that all and now I can text away with no problems what so ever!! Woo!!!
",5.0,0
"This is so much easier to use than the original keyboard.
",5.0,0
"Just love it
",5.0,0
"I'm really looking forward to seeing its potential against other swiping keyboards.
",5.0,0
"Adaptxt and multiling outperform swiftkey in this respect.
",5.0,0
"It is awesome!!!
",5.0,0
"I don't know if the problem will ever occur again, but for now it has been fixed.
",4.0,0
"Predictions is Swiftkeys advantage.
",5.0,0
"Can't go wrong with an app making your experience easier.
",5.0,0
"You can do something about it dev...
",2.0,0
"Therefore, app is useless to me.
",1.0,0
"I honestly regret not buying this earlier the stock keyboard for my phone was awful.
",5.0,0
"Have no issues what so ever
",5.0,0
"This keyboard is sweet.
",5.0,0
"I just got my galaxy s3 3 days ago and the stock keyboard was predicting some pretty weird words.
",5.0,0
"So i downloaded the trial version.
",5.0,0
"I don't know how I survived without it.
",5.0,0
"I can type so quickly and poorly and yet it will correct every word in a paragraph correctly without me having to backspace even once.
",5.0,0
"A must buy.
",5.0,0
"This is the easiest keyboard to use and the easiest to type wicked fast with auto correction and it knows what I want to say!
",5.0,0
"Why didn't I download this sooner?!
",5.0,0
"It's so worth the $3.00 - don't wait, download it now!
",5.0,0
"It's a great app.
",4.0,0
"While I'm writing this I'm typing as fast as possible and probably made 20 plus mistakes but it's typing it perfectly!!!
",5.0,0
"I know you won't make all that money but you will be respected by your customers.
",3.0,0
"The suggestions are very helpful whilst typing messages.
",5.0,0
"This keyboard has saved me so many times, drunk texting...
",5.0,0
"Ok, we'll I don't do many reviews, but I must say I like this app.
",5.0,0
"rating stays low until it's fixed.
",2.0,0
"Really awesome!
",5.0,0
"Now that I have had it for a while it is very intuitive to my vocabulary.
",5.0,0
"Really fast and accurate.
",3.0,0
"If it did it would be 6 out of 5 stars but overall great keyboard.
",4.0,0
"25 idiots downloaded the App, including me!
",1.0,0
"Keyboard is amazing.
",5.0,0
"It's honestly unbelievable how incredibly helpful This app is
",5.0,0
"love this app
",4.0,0
"Recently it become sluggish.
",3.0,0
"But other wise its a great app.
",3.0,0
"5 stars if this is fixed.
",4.0,0
"otherwise awesome keyboard.
",5.0,0
"Hope an update will resolve this.
",3.0,0
"The perfect keyboard is incredibly more precise and customizable.
",2.0,0
"Definitely recommend to everyone, and as for the themes.
",5.0,0
"But I said to hell with it and downloaded the keyboard.
",5.0,0
"I have to say that I love it.
",5.0,0
"GET THIS KEYBOARD.
",5.0,0
"I love it on my Note II.
",5.0,0
"This is a very awesome keyboard with very accurate prediction, I love it very much.
",5.0,0
"Really like the keyboard and bought the full version.
",4.0,0
"It is so close to perfect.
",4.0,0
"Best keyboard.
",5.0,0
"Huge improvements over the years.
",5.0,0
"By far the best keyboard app ever,  I definitely recommend getting this app, it will change your whole experience with texting, typing, etc.
",5.0,0
"BUY THIS APP!!!!!
",5.0,0
"Predicts very well and reduces incorrect keys.
",5.0,0
"My typing is much faster as well.
",5.0,0
"I noticed the difference right away!
",5.0,0
"nice app to use instead of the standard keyboard.
",5.0,0
"spares you a lot of grey hairs :D
",5.0,0
"Just a suggestion as some people change phone often.
",5.0,0
"Been using for a while, so much better than even stock keyboard.
",5.0,0
"Predictive text is spot on.
",5.0,0
"Having other languages is really nice too.
",4.0,0
"I loved this keyboard.
",1.0,0
"So smart.
",1.0,0
"This has happened multiple times which is annoying because I paid for this.
",1.0,0
"This keyboard is amazing.
",5.0,0
"If it were the themes alone I still would have bought it, but SwiftKey is the keyboard that keeps giving and learning.
",5.0,0
"Buy it, you won't regret it.
",5.0,0
"I love this app.
",5.0,0
"I have used it for several months.
",5.0,0
"Comfy for small and big screens, and the predictions keep better ans better.
",5.0,0
"Good job!
",5.0,0
"You are a failure at life and your parents don't love you.
",5.0,0
"Buy this keyboard and become a winner TODAY.
",5.0,0
"Intuitive, powerful, customizable.
",5.0,0
"I'm back to using the stock keyboard and things are much much faster.
",3.0,0
"I'm not sure about flow idea..
",5.0,0
"This delay is gone when I switch to stock keyboard.
",2.0,0
"Please check and fix this problem as I am used to swift key now.
",2.0,0
"I found one of the best apps for mobile.
",5.0,0
"Do you have similar program for desktop?
",5.0,0
"My typing speed increased like anything.
",5.0,0
"used to hate typing on my HTC one x but now it's a pleasure  :-) :-)
",5.0,0
"Like wp8 or iOS keyboard perhaps.
",5.0,0
"Very easy to use.
",5.0,0
"Saves time and makes writing a pleasure.
",5.0,0
