text,rating
"everything in the game has a price and a lot of those prices are extremely high.
",4
"while there are various ways to get the currency of the game for free, the amount is generally a pittance when one considers most of the prices.
",4
"if you want more, it costs real money and for what i would receive for that money, the price is just way too high.
",4
"you also have to""visit""
",4
"regularly since time passes in the simulation even when you connected
",4
"what happened to that feature of play; when the fish didn't go after the food until the fish saw the food... that made it fun... please, bring that back...
",3
"took everything away twice.
",4
"was at level 30 the last time.
",4
"i'm uninstalling.
",4
"thank you for fixing it!
",5
"i love this game!!
",5
"had this game 2 months now, don't install the latest version, within 10 seconds of installing the update i developed a headache from it flashing like a strobe light, and no way to remove it, short of uninstalling the game and loosing all the progress i've made
",1
"since the last update my live wallpaper doesn't show any of my tank decorations.
",4
"htc
",4
"i love those fish swimming around.
",5
"i got a new phone so i saved tap fish on my sd card to transfer it but it did not work.
",3
"i even wasted money by buying fish bucks numerous times!
",3
"very disappointed.
",3
"but it did save my rating!
",3
"thats weird.
",3
"it saved my rating but not my game.
",3
"if anyone knows how to get my game back please tell me.
",3
"i was enjoying my tanks .
",1
"i don know why i have to upgrade .
",1
"i can't take care of my fish.
",1
"taking too long.....what morons.....i am really upset....
",1
"i love this game!
",4
"would rate it a 5 star but for some odd reason i can't breed any of my mystery fish so it's like if i bought them for nothing!:( please fix!:( also lower the fish prizes a bit please and it will definitely be a 5 star game for me!!!:)
",4
"wish the fish were cheaper to buy
",5
"great app love it
",5
"i used to love this game, but now they have forced update after update on me.
",1
"it is now bloated with ""new features""
",1
"that i don't want and it crashes everytime i play.
",1
"very poorly done.
",1
"the whole family loves tapfish.
",5
"non stop fun.
",5
"so exciting to see new fish we can buy when we earn our coins and fishbucks.
",5
"cant waitto try the other levels.
",5
"for those having problems breeding the limited breedable fish.dont forget they have selected partners to breed with.you cant mix and match all of them like the regular breedables
",5
"excellent game for myself and my children
",5
"love this game but it lags on my phone
",4
"a most excellent game!!!
",5
"i just wish all the compiled data would store on the sd card along with the app.
",5
"great time killer.
",5
"no thinking involved.
",5
"love it wonderful game.
",5
"i have 3 limited breedable fish but when i put one in the breeding tank it says ""you don't have limited breedable fish, buy some now"", please fix this
",3
"i love this game but think that some of the items and fish are to much to obtain
",4
"i had hundreds of dollers worth of fish backgrounds plants decorations all in 58 tanks lost it all when i had to change phones because my phone went bad not happy i cant get that back i dont want to start over love the game i just dont want to start over
",4
"no matter how amazing this app is, it does require real money to accomplish anything.
",4
"fishbucks should be reasonable to obtain through something like tasks or quests.
",4
"love love love this game
",5
"there is a lot of updates
",3
"it is addicting.
",4
"much better for those people who like to get pets but the idea of taking care of them just doesn't excite them.
",4
"love it guys, keep up the good work.
",4
"me and my hubby play this all day love it
",5
"i wasn't able to save and move my tanks i've been tending to for months.love the game.
",5
"will have to start overnight
",5
"i haven't played it yet..
",5
"i hope that it just gets better.. :)
",5
"fun, addicting game with the mere simplicity of fish in a fish tank..
",5
"i love this game!
",5
"my kids enjoy it.
",5
"just wish there was an easier way to get coins
",5
"tap fish
",5
"its awsum for the time pass.. ;)
",5
"i enjoy this game.
",4
"i love this game and.the events that happen now and then but please dont make everything fish buks
",5
"love it!!!!!!!!!
",5
"i just wish that fish dont take so long to breed.
",5
"it takes 4 ever!!!!!!
",5
"i just wish we could log in to it so we can save our tanks & everything else when we get new phones!
",5
"going to lose everything in a couple days b/c of that. :(
",5
"i love this game soo fun!!
",5
"pretty good., wish fish didn't die so fast
",3
"a lot of fun
",5
"oh how i love this game!
",5
"at 43 and a mom of 5 ranging from 25-10 i've seen a lot of games.
",5
"i was  never interested in playing any of them until a yr ago when my 13 yr old showed me this one.
",5
"now i can't stop!
",5
"it gives me time to take a break and do something i like.
",5
"thank you for creating a game everyone can enjoy.
",5
"granddaughters and i enjoy breeding, selling and buying different fish.
",4
"i like the ability to go a few days without playing without worrying something will get messed up.
",4
"also keeps updating too many times
",3
"new update fixed issues.
",5
"can clean tank now
",5
"great game.
",5
"but need better way to get free fish bucks.
",5
"this is the best game i've  downloaded yet!!!
",2
"i llove this and would have recommended to anyone b4 my original game all my fish bucks and over 10 thousand coins was lost and i had to start over!!! :-(
",2
"fun  a+ game.
",5
"great fun
",5
"i love this game
",5
"tapfish is the best....! :)  add me thefishboss01
",5
"this game is really boring!
",1
"great fish challenging
",5
"awsome game
",5
"it's a good and fun game good for kids
",5
"my kids love it!
",5
"really enjoy the game, have a lot of fun playing.
",5
"love the game!plag it every day!:)) love it?! :-p
",5
"very great game
",5
"this game is awsomely fun i can't explain how or why great game!!
",5
"its an awesome app!
",5
"really enjoy playing tap fish
",5
"great game way better than fish tycoon
",5
"i just wish there were easier ways to gain flashbacks.
",4
"i'm doing trophies because i can't always afford to by them but they take quite a bit of time.
",4
"i haven't experienced any bugs with this game yet
",5
"really fun game...i play together with my 9 year old and we have so much fun showing each other what we have done...5 *****
",5
"very enjoyable but it closes often .
",3
"good game to kill time with an can breed weird fish
",5
"good game like having real fish
",5
"love to play great stress reliever.
",5
"this is an awesome way to waste some time.
",4
"addicting for sure
",4
"this game is fun & does well to keep you busy & pass the time.
",4
"there have been several improvements since i started the game a few months ago, which are great!
",4
"game does seem to have glitches & freeze during events.
",4
"please add alerts for daily bonus like you do for news.
",4
"otherwise awesome game!
",4
"love the game fun and addicting add me lacrecia
",5
"i love tapfish but the bubble is anoying.
",4
"not a bad way to pass time
",4
"i use to have a problem with this app with my old phone but since i got a new phone and the app has been updated i haven't had a problem
",5
"only downside is a lot of fish can't be used without buying in game credits.
",5
"still worth it though!
",5
"good waste of time
",4
"just keep swimming just keep swimming
",5
"great game!
",5
"if it dont stop working on  me when i just invested money and a lot of time in it.
",5
"love it
",5
"the fish are so cool and they have rare fish like elles
",5
"tap fish
",5
"free reviving!
",1
"free reviving!
",1
"i'm out of fish bucks and i'm not allowed to buy any and my fish in my second tank are dead and i can't revive them fix this or i'm uninstalling and i've downloaded fasion story no free fish buck thas just messed up i wish you could earn more fish bucks easily and to revive fish it be 100 coins best game ever
",1
