text,rating,informative
"You have to go in and out constantly to try to post.
",1,1
"TOO MANY ERROR LOADING!!!
",1,1
"Status's dissapearing & doesnt refresh properly.
",1,1
"Always resets to top stories even if most recent is selected
",4,1
"Wats wrong i am not able to post any comment it just gives me erorr
",2,1
"Wont share pictures either.
",1,1
"And also, since last update it appears this is chewing thru my data.
",1,1
"My pictures won't load on my newsfeed and its making me irritated
",2,1
"I wish the new update had the option to save on my large SD card!!
",4,1
"So frustrating, pictures don't show up at all keep having to uninstall and reinstall in order to get it to work.
",1,1
"Takes forever to load, says no network connection all the time.
",1,1
"In order to get the latest updates on the timeline I will need to actually close and restart the app.
",1,1
"Firstly, at least once a day when I am trying to refresh my news feed it will say 'network error'.
",1,1
"Doesn't show comments or likes on statuses, wallposts, etc.
",1,1
"it's always clicks me out says there is an error..
",1,1
"Stops working and shuts down all the time.
",1,1
"low speed,no pic download.
",4,1
"Since last update I keep getting network error and can't update my status.
",1,1
"Contact Sync is no longer and option and unable to check page messages
",4,1
"The update is always crashing and whenever im in the middle of my chat it lags all the time... :(
",2,1
"But Not able to download images
",3,1
"Links don't go to app just to browser
",3,1
"Terrible, can't upload photos anymore or update my status.
",1,1
"I hate that you can no longer delete a comment you make on someone's post, or on your own for that matter.
",3,1
"I and the one who i sent this code wants to see picture not number.
",4,1
"Can't find camera icon to change my cover photo.
",4,1
"It doesn't work on Desire
",1,1
"Cant view an entire Photo.
",1,1
"Always force close.
",1,1
"Not to mention the fact that it force closes half the time, videos take too long to upload and have yet to add the edit comment tool as in the mobile site.
",2,1
"Should implement a way my videos can be seen that are in my album
",4,1
"i want to exclude some folder to display in select picture page.
",4,1
"Facebook worked fine on my phone till this last update now I cant use it at all on my phone.
",3,0
"As a result, fb stop running many many times.
",1,0
"not like the website.
",1,0
"Update sucks.
",1,0
"please fix or gonna stop using.
",2,0
"Inconsistent implementation.
",2,0
"This app sucks now
",1,0
"please fix these problems its soooo fustrating :/
",1,0
"I can just read n like others though.
",4,0
"Very annoying, I always end up using the mobile app.
",1,0
"I'm done this app sucks!
",1,0
"It may be faster but it doesn't always work.
",1,0
"My phone is HTC Explorer.
",1,0
"Sucks ever since the update!
",1,0
"The last update of facebook has some guds and many bads  at time worst.
",2,0
"My friends haven't upgraded theirs n they can do it.
",1,0
"Ugh this sucks ..
",1,0
"Ugh wish I didnt upgrade.
",1,0
"I am hating this app lately.
",1,0
"Finger licking good
",4,0
"Uninstalled and reinstalled!
",4,0
"Facebook went to hell.
",2,0
"It is the best app for facebook users...
",4,0
"ya it has some bad things but it doesn't effect on its rating...
",4,0
"It provides 80% of the functionality of the normal web-site.
",4,0
"Assuming I just didn't miss the selection in the app, it needs the following functionality:
",4,0
"GMail will stop blinking on the phone if I clear the email queue at their website.
",4,0
"Overall, a poorly done app.
",2,0
"How do you continue to make this app worse with every release?
",1,0
"This is the best facebook ever on any platform....
",4,0
"This is the most unreliable app on my phone.
",2,0
"It just gets worse with every update.
",1,0
"They need to put some serious work into this
",1,0
"this app is completely horrible.
",1,0
"If theres nothin wrong then dont bother updating it.
",1,0
"Yes I have uninstalled/reinstalled twice now.
",1,0
"Way below what I would expect from facebook.
",2,0
"Previous update worked perfect, this one is the opposite.
",1,0
"Most of the time I just use the internet on my phone.
",2,0
"The developers should be ashamed of themselves for putting out such a disaster!
",1,0
"does anyone actually work at facebook?!?
",1,0
"It feels like there's something missing..
",2,0
"I think with a bit of polishing, it could become better, but it is still no where near as polished as iOS.
",2,0
"Soooo inconvenient & annoying!
",1,0
"Quicker browser fb directly on internet app.
",1,0
"Uninstalled then reinstalled but still can't :(
",1,0
"So frustrating please sort it out!!!!
",1,0
"It's utter bollocks.
",1,0
"Wish I hadn't done the update
",1,0
"I pretty much liked the upgrade i liked the way they changed the comments and notifications way easier.
",4,0
"How do I search for page's?
",1,0
"Its quicker to access the mobile site than use this app.
",1,0
"IT WASNT BROKE...
",1,0
"Why is it not yet repaired after so many users complained? !?!?!?
",1,0
"I like an older version FIX IT
",1,0
"One day works like its supposed to...
",1,0
"Wake up devs you fail...
",1,0
"Updates from the archives?
",1,0
"Are we on Candid Camera?
",1,0
"earlier version was way better than this...
",1,0
"Sticking to the browser mobile site.
",1,0
"Can do all of the same stuff on it anyway.
",1,0
"is this some sort of bussines politics?
",1,0
"Being cheap on the servers perhaps.
",3,0
"I love using facebook & it's now easier to load a status.
",2,0
"I wouldn't mind if it was working properly......
",2,0
"Every time this stupid app  trys to update it gets worse and worse.
",1,0
"yet you are unable to get a simple phone app to work?!?
",1,0
"From; Your angriest consumer
",1,0
"For some reason everything is sudently playing up so had to resault in using the mobile site.
",3,0
"a lot of pipol using this app y not care to fix all the bugs!!!
",2,0
"I'm getting ones I have looked at 2 days previously.
",2,0
"Wish I could revert back to last version!!!!!!
",1,0
"This upgrade sucks..
",1,0
"If it's not broke don't try to fix it!
",1,0
"I hate this update!
",1,0
"That is a sign of an app that needs to go away.
",1,0
"Uninstalled updates to see if that would fix it.
",1,0
"The new format just rocks.
",2,0
"Uninstalled and reinstalled twice.
",1,0
"Didn't help.
",1,0
"I use it ALL the time & I would love to update it on my LG OptimisZip.
",3,0
"I expect more from a ""top developer""!!!!!
",1,0
"Wtf worst update ever.
",1,0
"Getting better all the time.
",2,0
"It was fine before the update fix it now please!
",1,0
"Starting to see the benefits, very nice.
",4,0
"Loading in Chrome browser is a lot faster.
",1,0
"Nice app
",4,0
"Some nice new animations and features are are there, it just needs to be able to do simple tasks.
",3,0
"Should have not updated from previous app.
",1,0
"update is all the problems starting....
",1,0
"this new update is the worst!
",1,0
"this doesn't even deserve 1 star....
",1,0
"Loving the improvements...
",4,0
"WORST APP.
",1,0
"I've been waiting way too long 4 them to fix the bugs, pathetic really
",1,0
"Since getting this update.
",1,0
"I can't believe y'all haven't produced a new update to replace the POS version y'all have on Market for Android...
",2,0
"Do you honestly believe we'll all just sit around waiting for unicorns to come fart some magical unicorn butt glitter into the air then poof FB will FINALLY work properly???
",2,0
"I'v tried leaving it for 10/15 mins but it doesn't make a difference.
",3,0
"Please sort this out Facebook as everything else on the app is great but at the moment this issue ruins it for me.
",3,0
"This app needs totally rewrite.
",1,0
"Before the update it worked fine.
",3,0
"ill use my browers..
",1,0
"Please fix this problem for HTC one x, since my note2 don have this problem
",2,0
"The app works a lot better on my new phone. (it has tons of space on it!)
",3,0
