text,rating
"awesome and nice game.
",5.0
"better than temple run1, only demerit is that there is no option to exit, i have to press home button to exit.
",5.0
"otherwise tumb's up to this
",5.0
"doesn't even load bullshit apple had this for a weeok or two
",1.0
"the people run kinda slow
",3.0
"i had butterflies in my stomach because it felt so real!
",5.0
"i luv the game and i got a cool idea for the third one or an upgrade to the second.
",5.0
"you should have a two player multiplayer mode where someone is the evil demon monkey chasing the character and the other is the character running from it.
",5.0
"if the character makes a mistake while running the demon monkey wins if its vise versa the character wins.
",5.0
"thats just an idea but i love the game!
",5.0
"excellent graphics n nice power ups.in all another addictive game from imangi studios
",5.0
"wow amazing its different between the tample run1 and 2
",5.0
"this app is all its meant to be but please put more characters on the next update
",5.0
"more patch please.
",5.0
"some time it dont work and some time motion sensors dont work.
",2.0
"i wont even pop up
",1.0
"very nice game.
",5.0
"nyc game
",5.0
"this game is hard 2 work with because it is hard 2 control it and it feels like it's restricted
",1.0
"less resppnsive, sometimes laggy
",4.0
"i love this game because it is really exciting.
",5.0
"fps drops sometimes
",4.0
"its better than the 1st tr hahaha.
",5.0
"the graphics are excellent and its very challenging.
",5.0
"i love the gems because it save me.
",5.0
"definitely harder but clearly a better game.
",5.0
"everytime i open app it freezes at the loading screen and then goes back to home screen.
",1.0
"i really like and want to play this game but i cant even get in it.
",1.0
"i have the samsung infuse.
",1.0
"""packet file is invalid""
",1.0
"in my cmflare, please fix so i can play it too?
",1.0
"gud like a amit
",5.0
"most addictive game of the year cant weight to play
",5.0
"when i use the save option the game shuts off.
",2.0
"one time i had to reboot my phone, please fix or i will have to uninstall
",2.0
"downloaded the game, it gets to the main screen then cuts off!
",1.0
"pls fix asap
",1.0
"this game is awesome.
",5.0
"galaxy s duos this game is really excellent  far more better than its preceder .the graphics are simply superb .this doesn't even get hung in low end gaming devices !
",5.0
"i recommend everyone to play this game !
",5.0
"bust i must have given this a fiver but is a very slow game and sometimes not responding plz fix it and i will give it 5 stars
",4.0
"i cant belive to play game like this one in running games i like temple run 1and 2 there should be 3rd one also
",5.0
"better than playing temple run i
",5.0
"lives upto the expectation !
",5.0
"nice game but extracts much phone battery
",5.0
"temple run 2 *)
",5.0
"great game and possibly better than the first one definitely a winner!
",5.0
"i would rate but i can't even play the game because the app wont even open up on my phone.
",1.0
"i can play the first temple run and all the other games on my phone but all i see when i try to open this app is imangi studios and it doesn't go past that.
",1.0
"i have an android lg 3d thrill.please fix
",1.0
"can only exit by using home key and close it via task manager
",5.0
"temple run was lagging on many devices but this game doesn't seems to be.
",5.0
"some techniques are taken from rail rush game which was one of the most popular game on google play.
",5.0
"what 2do when i download it says package is invalid
",1.0
"this game is amaizing !
",5.0
"sometimes while i'm playing it'll freeze up on me for a second or not respond to my swipes and i end up dying.
",4.0
"temple run 1 never did that so if there is a way u can fix that in the update that'd be awesome:)
",4.0
"there are no words to describe this game.
",5.0
"but anyone familiar with the 1st one should find the gameplay easy.
",5.0
"i just lovee it.definitely recommend!
",5.0
"its far better than temple run 1.
",5.0
"its great better than the other one i think it has better graphics
",5.0
"won't download -____-
",1.0
"pretty awesome
",5.0
"best game on android right now.
",5.0
"awsmmm.lv it truly.btr den 1st one.;-)
",5.0
"this was expected , that if temple run was amazing  , then temple run 2 will be mind blowing!.
",4.0
"i love this game its so much fun even my bro and sis like it and their only 4 & 3
",5.0
"finally, a sequel that surpasses the first!
",5.0
"personally, i hated the first game it lagged, was unresponsive and became boring.
",5.0
"you guys really outdid yourselves with this!
",5.0
"you added everything that makes it fun and repayable such as upgrades and characters coupled with a colorful world and new ways to outrun the giant monkey.
",5.0
"good job guys!
",5.0
"love the graphics, awesome invironment, one thing catch my attention, after the run and seems ok but suddenly my gold coins back again to hundreds, after i got thousand and i go back to main menu and continue to play, my gold back again to zero?
",4.0
"pls, address my observation.
",4.0
"great game)
",5.0
"great game and yet again better than the first temple rn  runs really smoothly, well done imangi
",5.0
"amazing game.
",5.0
"very addictive.feels the same on android.
",5.0
"the original had a lag on android.
",5.0
"really nice game
",5.0
"i know its a fun game but it would a lot better if it can open
",2.0
"i like how they improves the first part.nice game:-)
",4.0
"further improvement is to have exit button in-game.
",5.0
"awesome new features
",5.0
"i love this game it is awesome
",5.0
"its good but i have to much lagginess idk if it just from me just starting to play the game
",3.0
"cool game
",5.0
"and makes me jump everytime i played it
",5.0
"this game is great!
",5.0
"here's three reasons off the top of my head why this game deserves your time.
",5.0
"1.this game is full of surprises, you don't see everything in the tutorial, but that's a good thing.
",5.0
"2.if you set the graphics to best, they're amazing, and it has more features than the original.
",5.0
"3.it really feels like more of a fully fledged game now, while still being casual at the same time.
",5.0
"it's so addictive and i also love the graphics
",5.0
"as expected from the devs, you get the best from the original!
",5.0
"same concept but awesome display on graphics, crisp sounds and you feel like zoning out with the maps!
",5.0
"it's like you're getting stoned or something.
",5.0
"you have my vote devs.
",5.0
"cheers on a job well done!
",5.0
"temple run 2
",5.0
"awesome.game
",5.0
"gotta keep movin scarlett!
",5.0
"every time i try to play the game it crashes please fix, my phone is not that  old
",1.0
"i love this game, but the tilting doesnt work.
",4.0
"it doesnt move quick enough and i often die in the mines.
",4.0
"also, it wont let me open this app after 2 plays.
",4.0
"i keep having to re-download this app.
",4.0
"i love this game and im fully addicted to it, but i cant keep playing it with all these bugs.
",4.0
"the 4 stars are for the game, fix the bugs and ill personally give it 10 stars!
",4.0
"absolutley amazing
",5.0
"the hard part of the game is the mine cart.
",5.0
"totally awesome
",5.0
"a more than worthy sequel to the original hit with an added difficulty, which i love
",5.0
"best game of all games but you guys are so great your better the subwaysurfers
",5.0
"temple run ws mch bttr.simple sobber cool.n hd a gud interface
",2.0
"this game is the best out of all the temple runs.
",5.0
"works g8 on ma xperia u.
",5.0
"volume controls don't do anything for sound effects - i still hear the guy running even with the volume all the way down.
",4.0
"sometimes after a speed boost/shield wears off i lose protection but the guy still runs like 5000 mph.
",4.0
"overall a great advance for tr2!
",4.0
"this game is way better the first one!
",5.0
"awesome graphics but the only drawback is that the tilt is not as sharp &  fast as temple run 1.please update that nd its full 5 stars from me.
",4.0
"unbelievable  graphics exquisite sounds enjoyed every bit while playing in my s3
",5.0
"can you fix this problem for motorola triumph.
",1.0
"1st screen opens then backs to previous page game never fully loads.
",1.0
"the game never gets past the green logo screen before it crashes.
",1.0
"great game i like that u adeed that cart part.
",4.0
"but itsmnot better than the original.
",4.0
"plus the score is slower.
",4.0
"the game wont load the imangi picture shows up but game wont load please fix
",1.0
"mast lagis bhai maza aage gaa
",4.0
"superb game.i played.
",4.0
"this  is the best game .amazing grafics.
",4.0
"very good game but make the tilt as sensitive as the last game.
",4.0
"i almost have to tilt the phone on its side!
",4.0
"i am so addicted to this game omg save me . .
",5.0
"thumbs up to developer . .
",5.0
"u guys are  rockinggg !
",5.0
"well on the first try it was awesome.
",4.0
"but, then after a couple of tries, it started lagging.
",4.0
"can you guys change this after the next update please?
",4.0
"great graphics .much better den temple run 1 .
",5.0
"hey, love this game.
",5.0
"can you please put an option that will increase its sensitivity.
",5.0
"this game sucks i try to play on it and it just freezes before the home sreen on it.can u make it better!
",1.0
"the game has forced closed when i pressed 'save me'.
",4.0
"everytime i try to open temple run it crashes within seconds!
",1.0
"plz fix asap for 5 stars (: ~lg thrill 4g
",1.0
"graphics are great and a lot more fun than the original.
",5.0
"haven't encountered any problems.
",5.0
"better than previous one
",5.0
"awsm game ndgraphics are tooooo good
",5.0
"the game lags like crazy and doesn't respond to swipes once in a while, not recommended for lg esteem but overall it's an amazing game
",4.0
